RSpec::ExampleGroups::ArchrubyArchitectureArchitecture::LetDefinitions, architecture,  | 
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | String,Fixnum,NilClass
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | String,Fixnum,NilClass
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | String,Fixnum,String
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | String,Fixnum,String
Archruby::Architecture::Dependency, initialize, class_name,line_number | String,Fixnum
Archruby::Architecture::Dependency, initialize, class_name,line_number | String,Fixnum
Archruby::Ruby::Parser, process_defn, var,exp,_,method_name,method_arguments,args | Hash,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, var,exp,_,method_name,method_arguments,args | Hash,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, var,exp,_,method_name,method_arguments,args | Hash,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, var,exp,_,method_name,method_arguments,args | Hash,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, line_number,var,exp,_,method_name,method_arguments,args | Fixnum,Hash,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | String,Fixnum,NilClass
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | String,Fixnum,NilClass
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | String,Fixnum,String
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | String,Fixnum,String
Archruby::Architecture::Dependency, initialize, class_name,line_number | String,Fixnum
Archruby::Architecture::Dependency, initialize, class_name,line_number | String,Fixnum
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::VarPropagation, initialize,  | 
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_class, sub_tree,exp,_,class_name,args | Sexp,Sexp,Symbol,Symbol,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,NilClass,NilClass,NilClass,NilClass
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,NilClass,NilClass,NilClass,NilClass
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,NilClass,NilClass,NilClass,NilClass
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, extract_arguments, arguments,_,arg_vars | Sexp,NilClass,NilClass
Archruby::Ruby::Parser, extract_arguments, arguments,_,arg_vars | Sexp,Symbol,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_args, exp,_,args | Sexp,NilClass,NilClass
Archruby::Ruby::Parser, process_args, exp,_,args | Sexp,Symbol,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, sub_tree,exp,_,method_name,method_arguments,args | Sexp,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_iasgn, exp,_,variable_name,args | Sexp,NilClass,NilClass,NilClass
Archruby::Ruby::Parser, process_iasgn, exp,_,variable_name,args | Sexp,Symbol,Symbol,Array
Archruby::Ruby::Parser, process_iasgn, sub_tree,exp,_,variable_name,args | Sexp,Sexp,Symbol,Symbol,Array
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,NilClass,NilClass,NilClass,NilClass
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,Sexp,Symbol,Array
Archruby::Ruby::Parser, process_const, exp,_,const_name | Sexp,NilClass,NilClass
Archruby::Ruby::Parser, process_const, exp,_,const_name | Sexp,Symbol,Symbol
Archruby::Ruby::Parser, process_const, exp,_,const_name | Sexp,Symbol,Symbol
Archruby::Ruby::Parser, add_dependency, const_name | Symbol
Archruby::Ruby::Parser, process_const, exp,_,const_name | Sexp,Symbol,Symbol
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | Symbol,Fixnum,NilClass
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | Symbol,Fixnum,NilClass
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | Symbol,Fixnum,String
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | Symbol,Fixnum,String
Archruby::Architecture::Dependency, initialize, class_name,line_number | Symbol,Fixnum
Archruby::Architecture::Dependency, initialize, class_name,line_number | Symbol,Fixnum
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,Sexp,Symbol,Array
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,Sexp,Symbol,Array
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,Sexp,Symbol,Array
Archruby::Ruby::VarPropagation, push, var_name,line_number,type,var,lines | NilClass,Fixnum,String,NilClass,NilClass
Archruby::Ruby::VarPropagation, find_var, var_name | NilClass
Archruby::Ruby::VarPropagation, push, var_name,line_number,type,var,lines | NilClass,Fixnum,String,NilClass,NilClass
Archruby::Ruby::VarPropagation, push, var_name,line_number,type,var,lines | NilClass,Fixnum,String,NilClass,NilClass
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,Sexp,Symbol,Array
Archruby::Ruby::Parser, build_type_inference, receiver,method_name,params,line_num,params_name,deps | Sexp,Symbol,Array,Fixnum,NilClass,NilClass
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,Sexp,Symbol,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, var,exp,_,method_name,method_arguments,args | Hash,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, var,exp,_,method_name,method_arguments,args | Hash,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, var,exp,_,method_name,method_arguments,args | Hash,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, var,exp,_,method_name,method_arguments,args | Hash,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::VarPropagation, initialize,  | 
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_class, sub_tree,exp,_,class_name,args | Sexp,Sexp,Symbol,Symbol,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,NilClass,NilClass,NilClass,NilClass
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,NilClass,NilClass,NilClass,NilClass
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,NilClass,NilClass,NilClass,NilClass
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, extract_arguments, arguments,_,arg_vars | Sexp,NilClass,NilClass
Archruby::Ruby::Parser, extract_arguments, arguments,_,arg_vars | Sexp,Symbol,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_args, exp,_,args | Sexp,NilClass,NilClass
Archruby::Ruby::Parser, process_args, exp,_,args | Sexp,Symbol,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, sub_tree,exp,_,method_name,method_arguments,args | Sexp,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_iasgn, exp,_,variable_name,args | Sexp,NilClass,NilClass,NilClass
Archruby::Ruby::Parser, process_iasgn, exp,_,variable_name,args | Sexp,Symbol,Symbol,Array
Archruby::Ruby::Parser, process_iasgn, sub_tree,exp,_,variable_name,args | Sexp,Sexp,Symbol,Symbol,Array
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,NilClass,NilClass,NilClass,NilClass
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,Sexp,Symbol,Array
Archruby::Ruby::Parser, process_const, exp,_,const_name | Sexp,NilClass,NilClass
Archruby::Ruby::Parser, process_const, exp,_,const_name | Sexp,Symbol,Symbol
Archruby::Ruby::Parser, process_const, exp,_,const_name | Sexp,Symbol,Symbol
Archruby::Ruby::Parser, add_dependency, const_name | Symbol
Archruby::Ruby::Parser, process_const, exp,_,const_name | Sexp,Symbol,Symbol
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | Symbol,Fixnum,NilClass
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | Symbol,Fixnum,NilClass
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | Symbol,Fixnum,String
Archruby::Ruby::Parser, build_class_dependency, const_name,line_number,class_name | Symbol,Fixnum,String
Archruby::Architecture::Dependency, initialize, class_name,line_number | Symbol,Fixnum
Archruby::Architecture::Dependency, initialize, class_name,line_number | Symbol,Fixnum
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,Sexp,Symbol,Array
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,Sexp,Symbol,Array
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,Sexp,Symbol,Array
Archruby::Ruby::VarPropagation, push, var_name,line_number,type,var,lines | NilClass,Fixnum,String,NilClass,NilClass
Archruby::Ruby::VarPropagation, find_var, var_name | NilClass
Archruby::Ruby::VarPropagation, push, var_name,line_number,type,var,lines | NilClass,Fixnum,String,NilClass,NilClass
Archruby::Ruby::VarPropagation, push, var_name,line_number,type,var,lines | NilClass,Fixnum,String,NilClass,NilClass
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,Sexp,Symbol,Array
Archruby::Ruby::Parser, build_type_inference, receiver,method_name,params,line_num,params_name,deps | Sexp,Symbol,Array,Fixnum,NilClass,NilClass
Archruby::Ruby::Parser, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,Sexp,Symbol,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, var,exp,_,method_name,method_arguments,args | Hash,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, var,exp,_,method_name,method_arguments,args | Hash,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, var,exp,_,method_name,method_arguments,args | Hash,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, var,exp,_,method_name,method_arguments,args | Hash,Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::VarPropagation, initialize,  | 
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, process_defn, exp,_,method_name,method_arguments,args | Sexp,Symbol,Symbol,Sexp,Array
Archruby::Ruby::Parser, parse,  | 
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, parse, content,ast | String,NilClass
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, ruby_parser,  | 
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, parse, content,ast | String,Sexp
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_class, exp,_,class_name,args | Sexp,NilClass,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_class, exp,_,class_name,args | Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_class, exp,_,class_name,args | Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_class, exp,_,class_name,args | Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_class, exp,_,class_name,args | Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_class, exp,_,class_name,args | Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_class, sub_tree,exp,_,class_name,args | Sexp,Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_colon2, exp,_,first_part,last_part | Sexp,NilClass,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_colon2, exp,_,first_part,last_part | Sexp,Symbol,Sexp,Symbol
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_colon2, exp,_,first_part,last_part | Sexp,Symbol,Sexp,Symbol
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_const, exp,_,const_name | Sexp,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_const, exp,_,const_name | Sexp,Symbol,Symbol
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_const, exp,_,const_name | Sexp,Symbol,Symbol
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, build_full_name, const_name,full_class_path | Symbol,NilClass
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, build_full_name, const_name,full_class_path | Symbol,NilClass
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, build_full_name, const_name,full_class_path | Symbol,String
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, build_full_name, const_name,full_class_path | Symbol,String
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_const, exp,_,const_name | Sexp,Symbol,Symbol
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, add_dependencies, args,method_calls,class_name,class_dependency | NilClass,NilClass,String,NilClass
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, add_dependencies, args,method_calls,class_name,class_dependency | NilClass,NilClass,String,NilClass
Archruby::Ruby::TypeInference::Ruby::ClassDependency, initialize, name | String
Archruby::Ruby::TypeInference::Ruby::ClassDependency, initialize, name | String
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, add_dependencies, args,method_calls,class_name,class_dependency | NilClass,NilClass,String,Archruby::Ruby::TypeInference::Ruby::ClassDependency
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, add_dependencies, args,method_calls,class_name,class_dependency | NilClass,NilClass,String,Archruby::Ruby::TypeInference::Ruby::ClassDependency
Archruby::Ruby::TypeInference::Ruby::ClassDependency, add_dependency, class_name | String
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, add_dependencies, args,method_calls,class_name,class_dependency | NilClass,NilClass,String,Archruby::Ruby::TypeInference::Ruby::ClassDependency
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, add_dependencies, args,method_calls,class_name,class_dependency | NilClass,NilClass,String,Archruby::Ruby::TypeInference::Ruby::ClassDependency
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, add_dependencies, args,method_calls,class_name,class_dependency | NilClass,NilClass,String,Archruby::Ruby::TypeInference::Ruby::ClassDependency
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_class, sub_tree,exp,_,class_name,args | Sexp,Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_call, exp,_,receiver,method_name,args | Sexp,NilClass,NilClass,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,NilClass,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_call, exp,_,receiver,method_name,args | Sexp,Symbol,NilClass,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_call, subtree,exp,_,receiver,method_name,args | Sexp,Sexp,Symbol,NilClass,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_hash, exp,_,key,value | Sexp,NilClass,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_hash, exp,_,key,value | Sexp,Symbol,Sexp,Sexp
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_hash, exp,_,key,value | Sexp,Symbol,Sexp,Sexp
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_class, sub_tree,exp,_,class_name,args | Sexp,Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_defn, exp,_,method_name,method_arguments,method_body,args,method_calls | Sexp,NilClass,NilClass,NilClass,NilClass,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_defn, exp,_,method_name,method_arguments,method_body,args,method_calls | Sexp,Symbol,Symbol,Sexp,Array,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::LocalScope, add_new_scope,  | 
Archruby::Ruby::TypeInference::Ruby::LocalScope, add_new_scope,  | 
Archruby::Ruby::TypeInference::Ruby::LocalScope, add_new_scope,  | 
Archruby::Ruby::TypeInference::Ruby::LocalScope, add_new_scope,  | 
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_defn, exp,_,method_name,method_arguments,method_body,args,method_calls | Sexp,Symbol,Symbol,Sexp,Array,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_defn, exp,_,method_name,method_arguments,method_body,args,method_calls | Sexp,Symbol,Symbol,Sexp,Array,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::LocalScope, add_variable, name,type | String,Array
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_defn, exp,_,method_name,method_arguments,method_body,args,method_calls | Sexp,Symbol,Symbol,Sexp,Array,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodArguments, initialize, ast | Sexp
Archruby::Ruby::TypeInference::Ruby::ProcessMethodArguments, initialize, ast | Sexp
Archruby::Ruby::TypeInference::Ruby::ProcessMethodArguments, initialize, ast | Sexp
Archruby::Ruby::TypeInference::Ruby::ProcessMethodArguments, initialize, ast | Sexp
Archruby::Ruby::TypeInference::Ruby::ProcessMethodArguments, initialize, ast | Sexp
Archruby::Ruby::TypeInference::Ruby::ProcessMethodArguments, parse,  | 
Archruby::Ruby::TypeInference::Ruby::ProcessMethodArguments, process_args, exp,_,args | Sexp,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodArguments, process_args, exp,_,args | Sexp,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ProcessMethodArguments, parse,  | 
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_defn, exp,_,method_name,method_arguments,method_body,args,method_calls | Sexp,Symbol,Symbol,Sexp,Array,Hash,NilClass
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, populate_scope_with_formal_parameters, args,method_name | Hash,Symbol
Archruby::Ruby::TypeInference::Ruby::ParserForTypeinference, process_defn, exp,_,method_name,method_arguments,method_body,args,method_calls | Sexp,Symbol,Symbol,Sexp,Array,Hash,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, initialize, method_name,ast,local_scope | Symbol,Array,Archruby::Ruby::TypeInference::Ruby::LocalScope
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, initialize, method_name,ast,local_scope | Symbol,Array,Archruby::Ruby::TypeInference::Ruby::LocalScope
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, initialize, method_name,ast,local_scope | Symbol,Array,Archruby::Ruby::TypeInference::Ruby::LocalScope
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, initialize, method_name,ast,local_scope | Symbol,Array,Archruby::Ruby::TypeInference::Ruby::LocalScope
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, initialize, method_name,ast,local_scope | Symbol,Array,Archruby::Ruby::TypeInference::Ruby::LocalScope
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, initialize, method_name,ast,local_scope | Symbol,Array,Archruby::Ruby::TypeInference::Ruby::LocalScope
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, initialize, method_name,ast,local_scope | Symbol,Array,Archruby::Ruby::TypeInference::Ruby::LocalScope
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, initialize, method_name,ast,local_scope | Symbol,Array,Archruby::Ruby::TypeInference::Ruby::LocalScope
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, parse,  | 
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, parse, sub_tree | Sexp
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_lasgn, exp,_,variable_name,args | Sexp,NilClass,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_lasgn, exp,_,variable_name,args | Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_lasgn, subtree,exp,_,variable_name,args | Sexp,Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_call, exp,_,receiver,method_name,params,type,parsed_params | Sexp,NilClass,NilClass,NilClass,NilClass,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_call, exp,_,receiver,method_name,params,type,parsed_params | Sexp,Symbol,Sexp,Symbol,Array,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_call, exp,_,receiver,method_name,params,type,parsed_params | Sexp,Symbol,Sexp,Symbol,Array,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_call, exp,_,receiver,method_name,params,type,parsed_params | Sexp,Symbol,Sexp,Symbol,Array,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_colon2, exp,_,first_part,last_part | Sexp,NilClass,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_colon2, exp,_,first_part,last_part | Sexp,Symbol,Sexp,Symbol
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_colon2, exp,_,first_part,last_part | Sexp,Symbol,Sexp,Symbol
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_colon2, exp,_,first_part,last_part | Sexp,NilClass,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_colon2, exp,_,first_part,last_part | Sexp,Symbol,Sexp,Symbol
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_colon2, exp,_,first_part,last_part | Sexp,Symbol,Sexp,Symbol
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_const, exp,_,const_name | Sexp,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_const, exp,_,const_name | Sexp,Symbol,Symbol
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_const, exp,_,const_name | Sexp,Symbol,Symbol
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, build_full_name, const_name,full_class_path | Symbol,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, build_full_name, const_name,full_class_path | Symbol,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, build_full_name, const_name,full_class_path | Symbol,String
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, build_full_name, const_name,full_class_path | Symbol,String
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_call, exp,_,receiver,method_name,params,type,parsed_params | Sexp,Symbol,Sexp,Symbol,Array,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_call, exp,_,receiver,method_name,params,type,parsed_params | Sexp,Symbol,Sexp,Symbol,Array,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, check_if_has_params, params,has_local_params | Array,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, check_if_has_params, params,has_local_params | Array,FalseClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, check_if_has_params, param,params,has_local_params | Sexp,Array,FalseClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, check_if_has_params, params,has_local_params | Array,FalseClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_call, exp,_,receiver,method_name,params,type,parsed_params | Sexp,Symbol,Sexp,Symbol,Array,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, add_method_call, class_name,method_name,params,line_num | String,Symbol,NilClass,Fixnum
Archruby::Ruby::TypeInference::Ruby::InternalMethodInvocation, initialize, class_name,method_name,params,linenum | String,Symbol,NilClass,Fixnum
Archruby::Ruby::TypeInference::Ruby::InternalMethodInvocation, initialize, class_name,method_name,params,linenum | String,Symbol,NilClass,Fixnum
Archruby::Ruby::TypeInference::Ruby::InternalMethodInvocation, initialize, class_name,method_name,params,linenum | String,Symbol,NilClass,Fixnum
Archruby::Ruby::TypeInference::Ruby::InternalMethodInvocation, initialize, class_name,method_name,params,linenum | String,Symbol,NilClass,Fixnum
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_lasgn, exp,_,variable_name,args | Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_lasgn, exp,_,variable_name,args | Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::LocalScope, add_variable, name,type | Symbol,String
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_lasgn, exp,_,variable_name,args | Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, parse, sub_tree | Sexp
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_lasgn, exp,_,variable_name,args | Sexp,NilClass,NilClass,NilClass
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_lasgn, exp,_,variable_name,args | Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_lasgn, subtree,exp,_,variable_name,args | Sexp,Sexp,Symbol,Symbol,Array
Archruby::Ruby::TypeInference::Ruby::ProcessMethodBody, process_call, exp,_,receiver,method_name,params,type,parsed_params | Sexp,NilClass,NilClass,NilClass,NilClass,NilClass,NilClass
